id,description,type,category,subcategory,date,amount
4525,Gasto Phone 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-17 00:00:00+00:00,311.79
12521,Marketing,income,Advertising & Marketing,,2024-06-16 22:57:19.906614+00:00,1847.80
12461,Side hustle,income,Side Hustles,,2024-06-16 22:57:19.806985+00:00,3282.44
11100,Marketing,income,Advertising & Marketing,,2024-06-16 22:57:17.552387+00:00,3840.04
7843,Public transport,expense,Gas & Fuel,,2024-06-16 22:52:38.105316+00:00,136.00
7451,Project payment,income,Freelance Income,,2024-06-16 22:52:36.996541+00:00,7004.63
6414,Commission,income,Other Income,,2024-06-16 22:52:20.027770+00:00,6637.51
5676,Pharmacy,expense,Health & Dental,,2024-06-16 22:52:18.392800+00:00,415.22
5601,Restaurant dinner,expense,Client Meals,,2024-06-16 22:52:18.226801+00:00,78.96
4694,Gasto Bars 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-16 00:00:00+00:00,217.41
4691,Gasto Coffee Shops 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-16 00:00:00+00:00,194.19
4687,Gasto Fast Food 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-16 00:00:00+00:00,241.52
4681,Gasto Groceries 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-16 00:00:00+00:00,88.97
4643,Gasto Food 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-16 00:00:00+00:00,46.50
4599,Gasto Insurance 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-16 00:00:00+00:00,114.14
4573,Gasto Utilities 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-16 00:00:00+00:00,197.10
4559,Gasto Internet 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-16 00:00:00+00:00,335.00
4517,Gasto Rent 6-3,EXPENSE,Rental Income,,2024-06-16 00:00:00+00:00,87.50
8779,Car insurance,expense,Insurance,,2024-06-15 22:56:38.822804+00:00,4268.88
8152,Health insurance,expense,Insurance,,2024-06-15 22:52:38.888931+00:00,2985.28
7819,Movie tickets,expense,Other Income,,2024-06-15 22:52:38.040677+00:00,281.47
7813,Grocery shopping,expense,Groceries,,2024-06-15 22:52:38.026275+00:00,101.20
7447,Medical supplies,expense,Health & Dental,,2024-06-15 22:52:36.988736+00:00,279.48
7092,Business expense,income,Other Business Expenses,,2024-06-15 22:52:36.134076+00:00,622.39
7035,Home improvement,expense,Other Personal Expenses,,2024-06-15 22:52:35.986446+00:00,681.88
6952,Electric bill,expense,Utilities,,2024-06-15 22:52:35.779148+00:00,55.50
5439,Gas station,expense,Car & Vehicle Expenses,,2024-06-15 22:52:17.897942+00:00,178.48
4730,Gasto Bars 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-15 00:00:00+00:00,328.96
4727,Gasto Coffee Shops 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-15 00:00:00+00:00,345.24
4725,Gasto Coffee Shops 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-15 00:00:00+00:00,353.02
4724,Gasto Fast Food 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-15 00:00:00+00:00,490.91
4716,Gasto Groceries 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-15 00:00:00+00:00,432.71
4660,Gasto Food 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-15 00:00:00+00:00,467.25
4658,Gasto Bars 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-15 00:00:00+00:00,250.38
4653,Gasto Coffee Shops 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-15 00:00:00+00:00,476.99
4639,Gasto Bars 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-15 00:00:00+00:00,125.23
4614,Gasto Fast Food 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-15 00:00:00+00:00,144.89
4607,Gasto Food 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-15 00:00:00+00:00,495.92
4597,Gasto Phone 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-15 00:00:00+00:00,463.13
4557,Gasto Internet 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-15 00:00:00+00:00,488.92
4552,Gasto Rent 6-2,EXPENSE,Rental Income,,2024-06-15 00:00:00+00:00,495.90
4518,Gasto Utilities 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-15 00:00:00+00:00,324.40
4503,Gasto Internet 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-15 00:00:00+00:00,46.02
4479,Gasto Rent 6-1,EXPENSE,Rental Income,,2024-06-15 00:00:00+00:00,125.54
12447,Furniture,expense,Other Personal Expenses,,2024-06-14 22:57:19.784001+00:00,706.54
11936,Repairs,expense,Other Business Expenses,,2024-06-14 22:57:18.978814+00:00,642.68
11718,Movie tickets,expense,Other Income,,2024-06-14 22:57:18.633044+00:00,248.59
10345,Tuition,expense,Other Income,,2024-06-14 22:56:42.089981+00:00,1874.66
9323,Movie tickets,expense,Other Income,,2024-06-14 22:56:39.968249+00:00,381.69
8914,Stock purchase,income,Investments,,2024-06-14 22:56:39.116951+00:00,1663.44
8803,Sporting goods,expense,Other Income,,2024-06-14 22:56:38.878410+00:00,320.11
7935,Project payment,income,Freelance Income,,2024-06-14 22:52:38.338436+00:00,7401.48
7696,Electric bill,expense,Utilities,,2024-06-14 22:52:37.725331+00:00,66.58
7271,Consulting,income,Freelance Income,,2024-06-14 22:52:36.534286+00:00,4123.95
7212,Concert tickets,expense,Other Income,,2024-06-14 22:52:36.404527+00:00,304.50
5708,Birthday gift,income,Cash Gifts,,2024-06-14 22:52:18.453785+00:00,1955.40
5508,Paycheck,income,Salary,,2024-06-14 22:52:18.038942+00:00,5872.50
5123,Side hustle,income,Side Hustles,,2024-06-14 22:52:17.201031+00:00,2608.04
4719,Gasto Restaurants 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-14 00:00:00+00:00,406.22
4633,Gasto Fast Food 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-14 00:00:00+00:00,228.31
4586,Gasto Bills 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-14 00:00:00+00:00,144.90
4567,Gasto Bills 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-14 00:00:00+00:00,173.44
4561,Gasto Phone 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-14 00:00:00+00:00,300.73
4532,Gasto Bills 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-14 00:00:00+00:00,335.65
4516,Gasto Rent 6-2,EXPENSE,Rental Income,,2024-06-14 00:00:00+00:00,140.82
12714,Office supplies,income,Office Supplies,,2024-06-13 22:57:20.487040+00:00,1703.66
10171,Home improvement,expense,Other Personal Expenses,,2024-06-13 22:56:41.711999+00:00,543.91
9300,Grocery shopping,expense,Groceries,,2024-06-13 22:56:39.922821+00:00,51.06
9042,Vision care,expense,Other Income,,2024-06-13 22:56:39.394022+00:00,273.63
7731,Holiday gift,income,Cash Gifts,,2024-06-13 22:52:37.805320+00:00,1581.08
7639,Coffee shop,expense,Client Meals,,2024-06-13 22:52:37.403128+00:00,129.95
6558,Business expense,income,Other Business Expenses,,2024-06-13 22:52:20.410444+00:00,2922.16
4904,Concert tickets,expense,Other Income,,2024-06-13 22:52:16.731739+00:00,371.10
4709,Gasto Coffee Shops 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-13 00:00:00+00:00,138.09
4668,Gasto Fast Food 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-13 00:00:00+00:00,125.27
4636,Gasto Coffee Shops 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-13 00:00:00+00:00,124.20
4539,Gasto Internet 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-13 00:00:00+00:00,187.96
4505,Gasto Internet 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-13 00:00:00+00:00,197.64
12224,Consulting,income,Freelance Income,,2024-06-12 22:57:19.430334+00:00,3824.13
11349,Freelance work,income,Freelance Income,,2024-06-12 22:57:18.051152+00:00,3721.41
10888,Electric bill,expense,Utilities,,2024-06-12 22:57:17.214860+00:00,154.72
10511,Crypto,expense,Investments,,2024-06-12 22:56:42.429365+00:00,2167.47
10086,Home improvement,expense,Other Personal Expenses,,2024-06-12 22:56:41.531576+00:00,886.15
9683,Movie tickets,expense,Other Income,,2024-06-12 22:56:40.715404+00:00,203.82
8018,Wedding gift,income,Cash Gifts,,2024-06-12 22:52:38.541728+00:00,1238.71
6386,Rental car,expense,Rent or Mortgage,,2024-06-12 22:52:19.971664+00:00,798.75
5859,Electronics,expense,Other Income,,2024-06-12 22:52:18.819158+00:00,374.97
5673,Mutual fund,income,,,2024-06-12 22:52:18.388148+00:00,1990.80
5491,Freelance work,income,Freelance Income,,2024-06-12 22:52:18.000073+00:00,7971.92
4711,Gasto Bars 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-12 00:00:00+00:00,154.18
4678,Gasto Food 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-12 00:00:00+00:00,137.66
4637,Gasto Coffee Shops 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-12 00:00:00+00:00,236.91
4528,Gasto Insurance 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-12 00:00:00+00:00,272.44
4514,Gasto Bills 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-12 00:00:00+00:00,233.45
4497,Gasto Rent 6-1,EXPENSE,Rental Income,,2024-06-12 00:00:00+00:00,195.88
4492,Gasto Insurance 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-12 00:00:00+00:00,381.28
4478,Gasto Bills 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-12 00:00:00+00:00,351.34
12096,Bonus,income,Other Income,,2024-06-11 22:57:19.234958+00:00,7124.68
11466,Clothing store,expense,Clothing & Accessories,,2024-06-11 22:57:18.233157+00:00,249.30
11097,Monthly salary,income,Salary,,2024-06-11 22:57:17.547736+00:00,4856.79
10446,Concert tickets,expense,Other Income,,2024-06-11 22:56:42.296195+00:00,247.95
9358,Gas bill,expense,Car & Vehicle Expenses,,2024-06-11 22:56:40.036146+00:00,104.46
8416,Coffee shop,expense,Client Meals,,2024-06-11 22:52:39.470277+00:00,78.50
7687,Restaurant dinner,expense,Client Meals,,2024-06-11 22:52:37.692223+00:00,105.39
7554,Consulting,income,Freelance Income,,2024-06-11 22:52:37.222497+00:00,3747.96
7005,Mutual fund,expense,,,2024-06-11 22:52:35.917932+00:00,2594.12
5385,Health insurance,expense,Insurance,,2024-06-11 22:52:17.786257+00:00,1146.46
5349,Project payment,income,Freelance Income,,2024-06-11 22:52:17.705588+00:00,4127.71
5271,Dental care,expense,Other Income,,2024-06-11 22:52:17.543397+00:00,394.77
4689,Gasto Coffee Shops 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-11 00:00:00+00:00,457.21
4670,Gasto Fast Food 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-11 00:00:00+00:00,389.82
4669,Gasto Fast Food 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-11 00:00:00+00:00,221.77
4662,Gasto Groceries 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-11 00:00:00+00:00,270.64
4652,Gasto Fast Food 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-11 00:00:00+00:00,465.63
4649,Gasto Restaurants 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-11 00:00:00+00:00,453.81
4616,Gasto Fast Food 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-11 00:00:00+00:00,351.48
4603,Gasto Food 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-11 00:00:00+00:00,259.06
4565,Gasto Insurance 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-11 00:00:00+00:00,344.66
4534,Gasto Rent 6-2,EXPENSE,Rental Income,,2024-06-11 00:00:00+00:00,38.27
4495,Gasto Bills 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-11 00:00:00+00:00,248.38
4481,Gasto Rent 6-3,EXPENSE,Rental Income,,2024-06-11 00:00:00+00:00,330.51
10679,Home goods,expense,Other Personal Expenses,,2024-06-10 22:56:42.771775+00:00,419.82
8542,Streaming services,expense,Other Income,,2024-06-10 22:52:39.772874+00:00,376.26
8441,Gaming,expense,Entertainment,,2024-06-10 22:52:39.521430+00:00,310.96
5193,Business expense,income,Other Business Expenses,,2024-06-10 22:52:17.373775+00:00,2441.33
4675,Gasto Bars 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-10 00:00:00+00:00,138.44
4640,Gasto Bars 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-10 00:00:00+00:00,97.50
4604,Gasto Food 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-10 00:00:00+00:00,456.01
4598,Gasto Phone 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-10 00:00:00+00:00,459.01
4588,Gasto Rent 6-2,EXPENSE,Rental Income,,2024-06-10 00:00:00+00:00,244.47
4577,Gasto Internet 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-10 00:00:00+00:00,30.88
4554,Gasto Utilities 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-10 00:00:00+00:00,55.10
4546,Gasto Insurance 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-10 00:00:00+00:00,426.36
4524,Gasto Phone 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-10 00:00:00+00:00,324.68
12466,Gas bill,expense,Car & Vehicle Expenses,,2024-06-09 22:57:19.816141+00:00,70.26
12101,Sporting goods,expense,Other Income,,2024-06-09 22:57:19.242178+00:00,297.29
11440,Home goods,expense,Other Personal Expenses,,2024-06-09 22:57:18.193371+00:00,480.33
10576,Streaming services,expense,Other Income,,2024-06-09 22:56:42.562963+00:00,365.39
9974,Crypto,income,Investments,,2024-06-09 22:56:41.313173+00:00,1553.98
9520,Coffee shop,expense,Client Meals,,2024-06-09 22:56:40.399899+00:00,52.35
9168,Retirement contribution,income,Car & Vehicle Expenses,,2024-06-09 22:56:39.645716+00:00,764.45
8736,Vacation,expense,Vacations & Travel,,2024-06-09 22:56:38.737385+00:00,863.28
7806,Commission,income,Other Income,,2024-06-09 22:52:38.007288+00:00,4013.17
6975,Consulting,income,Freelance Income,,2024-06-09 22:52:35.838692+00:00,4860.93
6368,Coffee shop,expense,Client Meals,,2024-06-09 22:52:19.935353+00:00,83.06
5997,Food delivery,expense,Dining Out,,2024-06-09 22:52:19.135513+00:00,135.34
5813,Electronics,expense,Other Income,,2024-06-09 22:52:18.686324+00:00,346.40
5642,Vision care,expense,Other Income,,2024-06-09 22:52:18.310461+00:00,450.24
4722,Gasto Fast Food 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-09 00:00:00+00:00,361.76
4720,Gasto Restaurants 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-09 00:00:00+00:00,192.39
4703,Gasto Restaurants 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-09 00:00:00+00:00,139.68
4699,Gasto Groceries 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-09 00:00:00+00:00,429.79
4572,Gasto Utilities 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-09 00:00:00+00:00,316.53
4569,Gasto Rent 6-1,EXPENSE,Rental Income,,2024-06-09 00:00:00+00:00,486.47
4545,Gasto Insurance 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-09 00:00:00+00:00,61.90
4511,Gasto Insurance 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-09 00:00:00+00:00,97.32
4509,Gasto Insurance 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-09 00:00:00+00:00,242.44
12605,Bonus,income,Other Income,,2024-06-08 22:57:20.037048+00:00,2040.19
11867,Office supplies,income,Office Supplies,,2024-06-08 22:57:18.872504+00:00,4071.02
10875,Commission,income,Other Income,,2024-06-08 22:57:17.193981+00:00,3762.42
10523,Coffee shop,expense,Client Meals,,2024-06-08 22:56:42.454885+00:00,56.33
10042,Electric bill,expense,Utilities,,2024-06-08 22:56:41.449344+00:00,110.40
9582,Home goods,expense,Other Personal Expenses,,2024-06-08 22:56:40.522753+00:00,387.84
9186,Repairs,expense,Other Business Expenses,,2024-06-08 22:56:39.684048+00:00,804.45
9150,Side hustle,income,Side Hustles,,2024-06-08 22:56:39.607533+00:00,6054.00
9036,Gas station,expense,Car & Vehicle Expenses,,2024-06-08 22:56:39.382398+00:00,177.08
8529,Freelance work,income,Freelance Income,,2024-06-08 22:52:39.741552+00:00,4356.05
8059,Office supplies,income,Office Supplies,,2024-06-08 22:52:38.653441+00:00,1192.05
7978,Marketing,income,Advertising & Marketing,,2024-06-08 22:52:38.448096+00:00,1333.99
7550,Consulting,income,Freelance Income,,2024-06-08 22:52:37.214219+00:00,6823.30
6953,Cloud services,expense,Software & Subscriptions,,2024-06-08 22:52:35.780951+00:00,611.10
6470,Vision care,expense,Other Income,,2024-06-08 22:52:20.164859+00:00,215.47
5942,Holiday gift,income,Cash Gifts,,2024-06-08 22:52:19.009503+00:00,1440.45
5619,Fast food,expense,Dining Out,,2024-06-08 22:52:18.263997+00:00,187.10
5316,Fast food,expense,Dining Out,,2024-06-08 22:52:17.633956+00:00,187.26
4872,Water bill,expense,Utilities,,2024-06-08 22:52:16.661158+00:00,115.92
4688,Gasto Fast Food 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-08 00:00:00+00:00,365.85
4673,Gasto Coffee Shops 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-08 00:00:00+00:00,58.41
4540,Gasto Internet 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-08 00:00:00+00:00,493.69
4491,Gasto Insurance 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-08 00:00:00+00:00,47.63
11983,Doctor visit,expense,Health & Dental,,2024-06-07 22:57:19.054430+00:00,337.36
11284,Birthday gift,income,Cash Gifts,,2024-06-07 22:57:17.955322+00:00,1864.81
10543,Consulting,income,Freelance Income,,2024-06-07 22:56:42.492463+00:00,5605.59
10500,Food delivery,expense,Dining Out,,2024-06-07 22:56:42.409188+00:00,152.61
10238,Business expense,income,Other Business Expenses,,2024-06-07 22:56:41.864288+00:00,1490.09
10091,Gas station,expense,Car & Vehicle Expenses,,2024-06-07 22:56:41.542953+00:00,96.10
9644,Bonus,income,Other Income,,2024-06-07 22:56:40.645953+00:00,3153.12
9601,Electric bill,expense,Utilities,,2024-06-07 22:56:40.556273+00:00,93.94
9408,Holiday gift,income,Cash Gifts,,2024-06-07 22:56:40.139809+00:00,1944.73
8760,Stock purchase,income,Investments,,2024-06-07 22:56:38.785705+00:00,1288.44
7215,Parking,expense,Travel & Transportation,,2024-06-07 22:52:36.411624+00:00,109.83
7116,Home goods,expense,Other Personal Expenses,,2024-06-07 22:52:36.182028+00:00,354.13
6068,Monthly salary,income,Salary,,2024-06-07 22:52:19.313482+00:00,6599.65
5862,Home improvement,expense,Other Personal Expenses,,2024-06-07 22:52:18.825688+00:00,635.92
4854,Streaming services,expense,Other Income,,2024-06-07 22:52:16.626024+00:00,267.38
4824,Birthday gift,income,Cash Gifts,,2024-06-07 22:52:16.559611+00:00,553.41
4705,Gasto Fast Food 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-07 00:00:00+00:00,44.29
4648,Gasto Restaurants 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-07 00:00:00+00:00,83.29
4626,Gasto Groceries 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-07 00:00:00+00:00,190.53
4620,Gasto Bars 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-07 00:00:00+00:00,204.69
4606,Gasto Food 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-07 00:00:00+00:00,376.75
4605,Gasto Food 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-07 00:00:00+00:00,37.72
4595,Gasto Internet 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-07 00:00:00+00:00,154.62
4582,Gasto Insurance 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-07 00:00:00+00:00,99.48
4498,Gasto Rent 6-2,EXPENSE,Rental Income,,2024-06-07 00:00:00+00:00,51.21
4480,Gasto Rent 6-2,EXPENSE,Rental Income,,2024-06-07 00:00:00+00:00,261.30
11396,Wedding gift,income,Cash Gifts,,2024-06-06 22:57:18.124067+00:00,1794.12
10812,Freelance work,income,Freelance Income,,2024-06-06 22:57:17.090941+00:00,4014.02
10505,Paycheck,income,Salary,,2024-06-06 22:56:42.418305+00:00,6361.19
10405,Food delivery,expense,Dining Out,,2024-06-06 22:56:42.210535+00:00,51.36
9409,Paycheck,income,Salary,,2024-06-06 22:56:40.141884+00:00,7440.76
9044,Streaming services,expense,Other Income,,2024-06-06 22:56:39.397783+00:00,428.61
8918,Retirement contribution,income,Car & Vehicle Expenses,,2024-06-06 22:56:39.124201+00:00,1766.51
8785,Business expense,income,Other Business Expenses,,2024-06-06 22:56:38.836642+00:00,1783.00
7586,Home goods,expense,Other Personal Expenses,,2024-06-06 22:52:37.288115+00:00,467.15
7344,Electric bill,expense,Utilities,,2024-06-06 22:52:36.731160+00:00,141.57
6813,Office supplies,income,Office Supplies,,2024-06-06 22:52:35.393275+00:00,7376.38
6107,Paycheck,income,Salary,,2024-06-06 22:52:19.399588+00:00,4652.39
5734,Business expense,income,Other Business Expenses,,2024-06-06 22:52:18.504496+00:00,1981.72
4634,Gasto Fast Food 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-06 00:00:00+00:00,207.81
4625,Gasto Food 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-06 00:00:00+00:00,497.05
4611,Gasto Restaurants 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-06 00:00:00+00:00,267.12
4568,Gasto Bills 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-06 00:00:00+00:00,441.59
4563,Gasto Insurance 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-06 00:00:00+00:00,393.86
4531,Gasto Bills 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-06 00:00:00+00:00,387.12
4530,Gasto Bills 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-06 00:00:00+00:00,345.07
4523,Gasto Internet 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-06 00:00:00+00:00,314.15
4485,Gasto Internet 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-06 00:00:00+00:00,221.37
12337,Doctor visit,expense,Health & Dental,,2024-06-05 22:57:19.608657+00:00,452.99
11834,Office supplies,income,Office Supplies,,2024-06-05 22:57:18.819364+00:00,7799.33
11717,Coffee shop,expense,Client Meals,,2024-06-05 22:57:18.631279+00:00,124.03
10248,Phone bill,expense,Phone & Internet,,2024-06-05 22:56:41.881715+00:00,95.12
9816,Medical supplies,expense,Health & Dental,,2024-06-05 22:56:40.994242+00:00,235.99
9594,Electronics,expense,Other Income,,2024-06-05 22:56:40.544764+00:00,260.72
9339,Books,expense,Other Income,,2024-06-05 22:56:39.998985+00:00,324.02
8001,Coffee shop,expense,Client Meals,,2024-06-05 22:52:38.509072+00:00,54.45
7127,Mutual fund,income,,,2024-06-05 22:52:36.205345+00:00,1062.60
6651,Doctor visit,expense,Health & Dental,,2024-06-05 22:52:20.667988+00:00,490.86
4987,Doctor visit,expense,Health & Dental,,2024-06-05 22:52:16.910970+00:00,223.89
4715,Gasto Food 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-05 00:00:00+00:00,53.38
4695,Gasto Food 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-05 00:00:00+00:00,342.86
4685,Gasto Restaurants 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-05 00:00:00+00:00,58.17
4683,Gasto Restaurants 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-05 00:00:00+00:00,337.64
4664,Gasto Groceries 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-05 00:00:00+00:00,138.85
4657,Gasto Bars 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-05 00:00:00+00:00,188.36
4579,Gasto Phone 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-05 00:00:00+00:00,200.98
4570,Gasto Rent 6-2,EXPENSE,Rental Income,,2024-06-05 00:00:00+00:00,266.38
4521,Gasto Internet 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-05 00:00:00+00:00,132.29
12030,Vision care,expense,Other Income,,2024-06-04 22:57:19.131358+00:00,304.16
11503,Parking,expense,Travel & Transportation,,2024-06-04 22:57:18.291541+00:00,140.49
11400,Tech support,expense,Software & Subscriptions,,2024-06-04 22:57:18.130769+00:00,711.23
10595,Freelance work,income,Freelance Income,,2024-06-04 22:56:42.600339+00:00,7956.10
10575,Medical supplies,expense,Health & Dental,,2024-06-04 22:56:42.561294+00:00,448.50
9421,Paycheck,income,Salary,,2024-06-04 22:56:40.169461+00:00,5066.65
8502,Home goods,expense,Other Personal Expenses,,2024-06-04 22:52:39.682528+00:00,363.79
7313,Books,expense,Other Income,,2024-06-04 22:52:36.642309+00:00,304.56
6827,Charity donation,income,Gifts & Donations,,2024-06-04 22:52:35.441271+00:00,1056.59
6252,Gaming,expense,Entertainment,,2024-06-04 22:52:19.700058+00:00,240.84
5888,Phone bill,expense,Phone & Internet,,2024-06-04 22:52:18.888146+00:00,72.26
5338,Home improvement,expense,Other Personal Expenses,,2024-06-04 22:52:17.684022+00:00,967.30
5293,Marketing,income,Advertising & Marketing,,2024-06-04 22:52:17.590663+00:00,973.93
5025,Client meeting,income,Client Meals,,2024-06-04 22:52:16.983541+00:00,1661.64
4749,Wedding gift,income,Cash Gifts,,2024-06-04 22:52:16.393133+00:00,1586.70
4729,Gasto Bars 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-04 00:00:00+00:00,383.44
4690,Gasto Coffee Shops 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-04 00:00:00+00:00,397.00
4679,Gasto Food 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-04 00:00:00+00:00,428.13
4591,Gasto Utilities 6-2,EXPENSE,Car & Vehicle Expenses,,2024-06-04 00:00:00+00:00,164.58
4562,Gasto Phone 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-04 00:00:00+00:00,412.01
4556,Gasto Utilities 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-04 00:00:00+00:00,90.24
4541,Gasto Internet 6-3,EXPENSE,Car & Vehicle Expenses,,2024-06-04 00:00:00+00:00,256.24
4512,Gasto Bills 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-04 00:00:00+00:00,260.35
12421,Electric bill,expense,Utilities,,2024-06-03 22:57:19.741330+00:00,146.36
12081,Dental care,expense,Other Income,,2024-06-03 22:57:19.210972+00:00,290.97
11439,Furniture,expense,Other Personal Expenses,,2024-06-03 22:57:18.191761+00:00,778.83
8986,Cloud services,expense,Software & Subscriptions,,2024-06-03 22:56:39.293829+00:00,790.21
8813,Client meeting,income,Client Meals,,2024-06-03 22:56:38.897570+00:00,6523.15
8179,Vacation,expense,Vacations & Travel,,2024-06-03 22:52:38.958110+00:00,982.92
7993,Monthly salary,income,Salary,,2024-06-03 22:52:38.491976+00:00,2435.71
7834,Water bill,expense,Utilities,,2024-06-03 22:52:38.077084+00:00,172.33
5682,Concert tickets,expense,Other Income,,2024-06-03 22:52:18.404537+00:00,331.15
4707,Gasto Coffee Shops 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-03 00:00:00+00:00,168.27
4671,Gasto Coffee Shops 6-1,EXPENSE,Car & Vehicle Expenses,,2024-06-03 00:00:00+00:00,64.42
